chromosome	family	start	end	size	genes
5	38	27068628	27077365	2	Os05g0545300,Os05g0545400
5	1653	27261643	27286581	2	Os05g0549300,Os05g0549500
5	359	27330717	27346293	2	Os05g0550300,Os05g0550600
5	1	27346433	27367472	2	Os05g0550700,Os05g0550800
5	490	27403242	27419058	3	Os05g0551350,Os05g0551500,Os05g0551600
5	3165	27584773	27598783	2	Os05g0554800,Os05g0555000
5	424	27733895	27749525	2	Os05g0557600,Os05g0557700
5	2447	28005260	28010606	2	Os05g0563050,Os05g0563100
5	126	28047385	28052859	2	Os05g0563550,Os05g0563600
5	68	28258432	28269370	2	Os05g0567700,Os05g0567800
5	1024	28307089	28311933	2	Os05g0568600,Os05g0568800
5	1005	28377522	28390246	2	Os05g0570200,Os05g0570350
5	222	28473720	28481216	2	Os05g0571300,Os05g0571400
5	4293	28767438	28779841	2	Os05g0577800,Os05g0577900
5	72	28845110	28850435	2	Os05g0579600,Os05g0579700
5	810	28995973	29005828	3	Os05g0582500,Os05g0582600,Os05g0582800
5	50	29022434	29032772	2	Os05g0583100,Os05g0583200
5	84	29329185	29333125	2	Os05g0588850,Os05g0588900
6	1048	38340	42548	2	Os06g0100550,Os06g0100700
6	44	543057	550375	2	Os06g0109200,Os06g0109300
6	1240	623493	628759	2	Os06g0111100,Os06g0111200
6	208	725044	747628	2	Os06g0112800,Os06g0113150
6	1240	777222	782222	2	Os06g0113500,Os06g0113600
6	348	805534	813645	2	Os06g0113950,Os06g0114000
6	540	1365218	1375401	2	Os06g0125400,Os06g0125500
6	676	1520761	1526001	2	Os06g0128600,Os06g0128700
6	1434	1780570	1785802	3	Os06g0133300,Os06g0133400,Os06g0133500
6	444	1838612	1861053	4	Os06g0134300,Os06g0134400,Os06g0134466,Os06g0134500
6	175	2106719	2116561	2	Os06g0140200,Os06g0140300
6	66	2123595	2139091	2	Os06g0140400,Os06g0140700
6	737	2170963	2181114	3	Os06g0141400,Os06g0141600,Os06g0141700
6	737	2199361	2213482	4	Os06g0142200,Os06g0142300,Os06g0142350,Os06g0142400
6	163	2380595	2396562	4	Os06g0145200,Os06g0145300,Os06g0145400,Os06g0145600
6	252	2453481	2458031	2	Os06g0147000,Os06g0147100
6	252	2462234	2473344	2	Os06g0147250,Os06g0147300
6	797	2529103	2539468	3	Os06g0148600,Os06g0148700,Os06g0148900
6	2888	2699910	2709709	2	Os06g0152300,Os06g0152400
6	214	2926823	2942452	2	Os06g0157500,Os06g0157700
6	10	2973685	2984308	2	Os06g0158300,Os06g0158400
6	351	3128079	3136974	3	Os06g0161800,Os06g0161900,Os06g0162100
6	1782	3781226	3789434	2	Os06g0174800,Os06g0174900
6	16	3846106	3852336	2	Os06g0176300,Os06g0176500
6	16	3854007	3857390	2	Os06g0176650,Os06g0176700
6	16	3884162	3890392	2	Os06g0177600,Os06g0177700
6	16	3892063	3895446	2	Os06g0178450,Os06g0178500
6	16	3898331	3903056	2	Os06g0178650,Os06g0178700
6	3	4313339	4319249	2	Os06g0185700,Os06g0185800
6	2	4326731	4342791	4	Os06g0185966,Os06g0186000,Os06g0186100,Os06g0186300
6	173	4472352	4492233	3	Os06g0188600,Os06g0188700,Os06g0188800
6	173	4587987	4597945	2	Os06g0190700,Os06g0190800
6	38	4616608	4625199	2	Os06g0191300,Os06g0191500
6	43	4631049	4635469	2	Os06g0191700,Os06g0191800
6	752	4933950	4953580	3	Os06g0196900,Os06g0197550,Os06g0197575
6	2801	5002456	5008055	2	Os06g0198500,Os06g0198600
6	1937	5102389	5144534	4	Os06g0201000,Os06g0201200,Os06g0201500,Os06g0202100
6	307	5208882	5217872	2	Os06g0203200,Os06g0203400
6	66	5499342	5502369	2	Os06g0207966,Os06g0208100
6	199	5701639	5736153	7	Os06g0211600,Os06g0211700,Os06g0212100,Os06g0212300,Os06g0212400,Os06g0212500,Os06g0212600
6	47	5813497	5838622	3	Os06g0214300,Os06g0214800,Os06g0214850
6	2873	5862286	5876409	2	Os06g0215300,Os06g0215400
6	451	5894911	5906018	2	Os06g0215900,Os06g0216000
6	451	5913057	5919685	2	Os06g0216200,Os06g0216300
6	391	6177896	6181296	2	Os06g0219900,Os06g0220000
6	391	6191490	6200510	2	Os06g0220200,Os06g0220300
6	225	6452927	6465270	3	Os06g0224400,Os06g0224500,Os06g0224650
6	225	6479283	6483751	2	Os06g0225100,Os06g0225200
6	35	6701280	6704431	2	Os06g0229000,Os06g0229066
6	138	6995343	7008330	3	Os06g0234300,Os06g0234400,Os06g0234600
6	138	7025603	7045626	4	Os06g0234900,Os06g0235000,Os06g0235100,Os06g0235200
6	29	7181620	7188076	2	Os06g0238000,Os06g0238200
6	130	7341809	7371782	2	Os06g0241400,Os06g0242000
6	130	7406037	7475604	4	Os06g0242700,Os06g0242900,Os06g0243300,Os06g0243801
6	1394	7722728	7763803	2	Os06g0248600,Os06g0249350
6	559	7983973	8014834	3	Os06g0254300,Os06g0254600,Os06g0254700
6	13	8251038	8283486	2	Os06g0258000,Os06g0258500
6	18	8913931	8939018	3	Os06g0267900,Os06g0268050,Os06g0268500
6	138	9196450	9206507	3	Os06g0272700,Os06g0272800,Os06g0272850
6	138	9246711	9255521	2	Os06g0273500,Os06g0273700
6	5	9870664	9922589	2	Os06g0282000,Os06g0282400
6	10	10375846	10390465	2	Os06g0286500,Os06g0286700
6	10	10408235	10441907	3	Os06g0287000,Os06g0287200,Os06g0287500
6	118	10711028	10729506	2	Os06g0291800,Os06g0292100
6	118	10738687	10757232	2	Os06g0292400,Os06g0293000
6	118	10871810	10889581	2	Os06g0295000,Os06g0295300
6	472	11103008	11134650	4	Os06g0298700,Os06g0299100,Os06g0299200,Os06g0299300
6	130	11973750	11989718	2	Os06g0313320,Os06g0313440
6	130	12082449	12145414	3	Os06g0314600,Os06g0315000,Os06g0315300
6	1136	12212221	12253365	2	Os06g0316300,Os06g0316800
6	1136	12273448	12298980	4	Os06g0317100,Os06g0317200,Os06g0317400,Os06g0317600
6	130	12572595	12606640	2	Os06g0322400,Os06g0323100
6	15	12655602	12659105	2	Os06g0324150,Os06g0324300
6	83	13386533	13390271	2	Os06g0335975,Os06g0335900
6	2196	13886690	13889644	2	Os06g0346100,Os06g0346201
6	3437	16649553	16683024	2	Os06g0486800,Os06g0486900
6	69	17044755	17056375	2	Os06g0492800,Os06g0492900
6	48	17246971	17269670	2	Os06g0495100,Os06g0495500
6	6	17630572	17739487	2	Os06g0500700,Os06g0501900
6	550	17847225	17848113	2	Os06g0503850,Os06g0503800
6	1779	18079011	18086698	2	Os06g0507300,Os06g0507400
6	1137	18524688	18727299	5	Os06g0513050,Os06g0513781,Os06g0513862,Os06g0513943,Os06g0514100
6	11	19199629	19272675	5	Os06g0521400,Os06g0521500,Os06g0521900,Os06g0522100,Os06g0522300
6	315	19503056	19511234	2	Os06g0526400,Os06g0526466
6	92	19527051	19541910	2	Os06g0526700,Os06g0526800
6	315	19583323	19606116	2	Os06g0527800,Os06g0528300
6	801	19950545	19973562	2	Os06g0533700,Os06g0534200
6	4	19999929	20021315	4	Os06g0534500,Os06g0534800,Os06g0534900,Os06g0534950
6	4	20051303	20089203	3	Os06g0535400,Os06g0535900,Os06g0536100
6	4	20131512	20144666	3	Os06g0537300,Os06g0537500,Os06g0537600
6	1777	20270644	20282939	2	Os06g0539801,Os06g0539975
6	4	20280677	20287273	2	Os06g0540050,Os06g0540200
6	100	20418676	20424059	2	Os06g0542600,Os06g0542701
6	116	20581980	20593494	2	Os06g0545200,Os06g0545400
6	11	20676206	20706934	3	Os06g0546500,Os06g0547100,Os06g0547400
6	1138	20784583	20809842	2	Os06g0549337,Os06g0549525
6	217	20808194	20814107	2	Os06g0549600,Os06g0549633
6	1	20915614	20931162	2	Os06g0551800,Os06g0552000
6	543	21343410	21350292	2	Os06g0558700,Os06g0558766
6	314	21697800	21733637	3	Os06g0564400,Os06g0564500,Os06g0564700
6	1194	22048648	22082485	2	Os06g0569900,Os06g0570100
6	2210	22281790	22295245	2	Os06g0574332,Os06g0574400
6	456	22821117	22826416	2	Os06g0583900,Os06g0584000
6	2	22863057	22955144	2	Os06g0585950,Os06g0585982
6	125	22967816	22997074	2	Os06g0586300,Os06g0586900
6	5	23196356	23206070	2	Os06g0590700,Os06g0590800
6	4362	23227138	23233439	2	Os06g0591200,Os06g0591400
6	5	23310215	23335030	2	Os06g0593200,Os06g0593800
6	304	23908918	23932370	3	Os06g0604200,Os06g0604300,Os06g0604400
6	116	24379827	24386064	2	Os06g0611400,Os06g0611500
6	37	25066390	25090086	3	Os06g0623200,Os06g0623300,Os06g0623600
6	6	26022267	26038156	2	Os06g0639800,Os06g0640100
6	6	26097154	26105547	2	Os06g0641600,Os06g0641800
6	156	26105242	26124135	2	Os06g0641866,Os06g0641932
6	1081	26162546	26187011	2	Os06g0642650,Os06g0642900
6	37	26650225	26659231	2	Os06g0651000,Os06g0651100
6	3191	26698962	26709559	2	Os06g0652300,Os06g0652400
6	294	27303683	27317604	3	Os06g0662225,Os06g0662300,Os06g0662500
6	294	27323992	27334013	4	Os06g0662600,Os06g0662700,Os06g0662850,Os06g0662900
6	34	27456955	27463014	2	Os06g0664800,Os06g0664900
6	20	27681408	27685556	2	Os06g0668300,Os06g0668400
6	142	27782932	27798501	2	Os06g0670400,Os06g0670500
6	2808	27923541	27956675	3	Os06g0672700,Os06g0672801,Os06g0673300
6	1475	28045479	28058005	2	Os06g0675700,Os06g0675900
6	974	28707334	28721585	2	Os06g0688200,Os06g0688300
6	2	28867535	28901943	4	Os06g0692100,Os06g0692300,Os06g0692500,Os06g0692600
6	3657	28954620	28960418	2	Os06g0693500,Os06g0693600
6	83	29137112	29146522	3	Os06g0696500,Os06g0696566,Os06g0696600
6	84	29180264	29186298	2	Os06g0697500,Os06g0697600
6	59	29350173	29356136	2	Os06g0698802,Os06g0698812
6	690	29534805	29541203	2	Os06g0701600,Os06g0701700
6	46	29577788	29581194	2	Os06g0701900,Os06g0702000
6	18	29897280	29945620	5	Os06g0707350,Os06g0707400,Os06g0707700,Os06g0707733,Os06g0707800
6	142	29971111	29976322	2	Os06g0708400,Os06g0708500
6	2812	30069689	30089572	3	Os06g0711100,Os06g0711200,Os06g0711600
6	184	30887215	30892050	2	Os06g0726100,Os06g0726200
6	468	30957478	30981070	3	Os06g0727600,Os06g0727700,Os06g0727800
6	208	31033456	31048514	2	Os06g0728800,Os06g0728902
7	11	236594	240945	2	Os07g0104100,Os07g0104233
7	91	384351	405497	2	Os07g0107100,Os07g0107300
7	177	451796	460218	2	Os07g0108400,Os07g0108500
7	513	673173	687222	3	Os07g0111900,Os07g0112000,Os07g0112100
7	42	919575	968685	11	Os07g0116800,Os07g0116900,Os07g0117000,Os07g0117200,Os07g0117300,Os07g0117350,Os07g0117400,Os07g0117600,Os07g0117800,Os07g0117900,Os07g0118000
7	240	972942	976749	2	Os07g0118200,Os07g0118250
7	535	1006844	1014985	2	Os07g0118800,Os07g0118900
7	240	1067127	1077346	2	Os07g0119800,Os07g0120000
7	240	1089664	1095776	2	Os07g0120500,Os07g0120650
7	340	1101854	1116298	4	Os07g0120800,Os07g0120900,Os07g0121000,Os07g0121100
7	340	1143552	1162675	5	Os07g0121800,Os07g0122000,Os07g0122100,Os07g0122200,Os07g0122300
7	53	1180245	1185666	2	Os07g0122900,Os07g0123000
7	87	1319034	1501058	14	Os07g0124900,Os07g0125000,Os07g0125201,Os07g0125500,Os07g0125600,Os07g0126100,Os07g0126301,Os07g0126401,Os07g0126500,Os07g0127500,Os07g0127600,Os07g0127700,Os07g0127900,Os07g0128800
7	87	1512025	1524512	2	Os07g0129200,Os07g0129300
7	1	1575296	1585631	2	Os07g0129800,Os07g0129900
7	1	1590912	1605316	3	Os07g0130100,Os07g0130200,Os07g0130400
7	1	1640079	1668002	2	Os07g0131375,Os07g0131500
7	151	2035172	2063847	2	Os07g0138400,Os07g0139000
7	874	2176824	2184996	4	Os07g0142200,Os07g0142300,Os07g0142500,Os07g0142600
7	2221	2193809	2201392	2	Os07g0142900,Os07g0143000
7	2816	2369190	2390872	2	Os07g0146300,Os07g0146700
7	2817	2454338	2458136	2	Os07g0147500,Os07g0147550
7	4388	2721785	2730142	2	Os07g0151800,Os07g0151900
7	11	3011373	3017585	2	Os07g0156200,Os07g0156467
7	11	3059132	3062830	2	Os07g0156910,Os07g0157000
7	47	3342219	3361559	4	Os07g0162500,Os07g0162600,Os07g0162700,Os07g0162900
7	16	3699627	3704648	2	Os07g0169600,Os07g0169700
7	94	3947968	3951180	2	Os07g0174900,Os07g0175000
7	94	3976534	3981196	2	Os07g0175500,Os07g0175600
7	733	4087454	4092086	2	Os07g0177200,Os07g0177300
7	971	4143416	4146853	2	Os07g0178700,Os07g0178800
7	95	4219935	4230082	2	Os07g0180100,Os07g0180300
7	60	4401187	4403139	2	Os07g0183050,Os07g0183100
7	2010	4403712	4434430	3	Os07g0183200,Os07g0183350,Os07g0183700
7	1433	4773059	4776611	2	Os07g0189700,Os07g0189800
7	84	5003872	5011125	2	Os07g0192700,Os07g0192800
7	699	5249181	5254221	2	Os07g0196900,Os07g0197000
7	5	5463119	5498989	4	Os07g0201300,Os07g0201500,Os07g0201800,Os07g0202000
7	104	5736877	5742488	2	Os07g0206400,Os07g0206500
7	2169	5972103	5979068	2	Os07g0210000,Os07g0210100
7	1955	6035953	6044306	2	Os07g0211101,Os07g0211200
7	552	6239015	6276753	5	Os07g0213600,Os07g0213800,Os07g0214100,Os07g0214300,Os07g0214600
7	552	6416024	6433104	2	Os07g0216600,Os07g0216700
7	186	6574371	6602659	2	Os07g0218766,Os07g0218832
7	104	6609124	6620931	4	Os07g0219250,Os07g0219300,Os07g0219400,Os07g0220000
7	152	6809283	6825665	2	Os07g0223100,Os07g0223400
7	535	7184023	7201912	2	Os07g0228900,Os07g0229100
7	278	7708310	7711063	2	Os07g0238500,Os07g0238600
7	5	7900573	7909408	3	Os07g0241500,Os07g0241600,Os07g0241700
7	699	7938936	7944900	2	Os07g0242400,Os07g0242600
7	87	8009180	8025746	2	Os07g0243800,Os07g0244100
7	707	8321651	8335722	3	Os07g0249700,Os07g0249800,Os07g0249900
7	385	8358588	8407084	3	Os07g0250501,Os07g0250900,Os07g0251200
7	55	8906263	8912002	2	Os07g0257600,Os07g0257800
7	18	10142289	10176751	3	Os07g0273600,Os07g0273700,Os07g0273900
7	1129	10223522	10232644	2	Os07g0274400,Os07g0274700
7	1417	10288817	10299495	2	Os07g0275801,Os07g0275901
7	318	10724596	10738019	2	Os07g0281700,Os07g0281800
7	318	10748746	10767128	3	Os07g0282300,Os07g0282401,Os07g0282500
7	1	10805327	10813161	2	Os07g0283050,Os07g0283125
7	69	10954093	10980878	3	Os07g0285200,Os07g0285450,Os07g0285700
7	966	11241360	11252469	2	Os07g0290200,Os07g0290500
7	6	11317434	11341017	2	Os07g0291750,Os07g0292100
7	1	11909796	11949101	2	Os07g0301500,Os07g0302100
7	648	13180808	13224558	3	Os07g0416700,Os07g0416900,Os07g0417200
7	4411	13354235	13367503	2	Os07g0418600,Os07g0418700
7	43	13382831	13383987	2	Os07g0419000,Os07g0419100
7	1139	14106592	14201825	4	Os07g0429600,Os07g0429700,Os07g0430501,Os07g0431160
7	1139	14292161	14304162	2	Os07g0432201,Os07g0432333
7	13	14491561	14502650	2	Os07g0434125,Os07g0434300
7	67	15358960	15370242	2	Os07g0448100,Os07g0448200
7	2603	15982511	15993925	2	Os07g0458500,Os07g0458700
7	70	17524037	17534987	2	Os07g0481300,Os07g0481400
7	5	18113479	18126388	2	Os07g0489200,Os07g0489300
7	5	18157770	18205154	2	Os07g0489950,Os07g0490100
7	5	19037921	19047805	3	Os07g0503300,Os07g0503500,Os07g0503600
7	1115	19067905	19084688	2	Os07g0504200,Os07g0504500
7	618	19271812	19281520	2	Os07g0507500,Os07g0507600
7	773	19444465	19445510	2	Os07g0510300,Os07g0510350
7	5	19454526	19464260	2	Os07g0510400,Os07g0510500
7	461	19827289	19846071	2	Os07g0515700,Os07g0515900
7	4419	19850984	19858195	2	Os07g0516000,Os07g0516050
7	281	19975985	19987668	2	Os07g0517900,Os07g0518100
7	281	20013103	20054019	3	Os07g0518500,Os07g0519100,Os07g0519300
7	281	20063428	20081243	4	Os07g0519600,Os07g0519725,Os07g0519800,Os07g0520100
7	1140	20256757	20269470	2	Os07g0523100,Os07g0523150
7	44	20365632	20395761	2	Os07g0524900,Os07g0525100
7	44	20562555	20588166	2	Os07g0527000,Os07g0527300
7	921	20625092	20654046	3	Os07g0527900,Os07g0528200,Os07g0528400
7	3915	20884733	20901471	2	Os07g0532866,Os07g0532932
7	27	20919296	20933256	3	Os07g0533300,Os07g0533600,Os07g0533800
7	220	20999329	21043392	4	Os07g0535100,Os07g0535200,Os07g0535600,Os07g0535700
7	1	21045118	21073720	2	Os07g0535800,Os07g0536300
7	1	21108967	21117754	2	Os07g0537000,Os07g0537200
7	1	21131097	21140628	2	Os07g0537400,Os07g0537500
7	1	21168993	21178518	2	Os07g0538400,Os07g0538700
7	22	21238284	21247034	2	Os07g0539300,Os07g0539400
7	1	21333060	21346908	2	Os07g0540500,Os07g0540600
7	1	21353729	21388269	5	Os07g0540800,Os07g0541000,Os07g0541200,Os07g0541400,Os07g0541500
7	1	21395341	21411687	2	Os07g0541700,Os07g0541800
7	1	21434654	21444823	2	Os07g0542400,Os07g0542600
7	433	21470797	21506607	2	Os07g0543100,Os07g0543300
7	227	21589820	21593557	2	Os07g0545300,Os07g0545400
7	21	21693856	21702732	2	Os07g0546800,Os07g0547100
7	535	21729270	21751105	2	Os07g0547700,Os07g0548100
7	93	21952472	21991716	3	Os07g0552400,Os07g0552800,Os07g0553000
7	303	22082602	22090410	2	Os07g0554500,Os07g0554600
7	303	22101917	22110130	2	Os07g0554900,Os07g0555000
7	303	22125276	22130398	2	Os07g0555300,Os07g0555400
7	1747	22231027	22246490	3	Os07g0557100,Os07g0557200,Os07g0557400
7	882	22304492	22313563	2	Os07g0558200,Os07g0558300
7	474	22339803	22343942	2	Os07g0558900,Os07g0559100
7	740	22654667	22659266	2	Os07g0565000,Os07g0565100
7	706	22939113	22991120	3	Os07g0570100,Os07g0570300,Os07g0570500
7	1018	23227384	23234358	2	Os07g0574500,Os07g0574600
7	1	23278788	23284948	2	Os07g0575600,Os07g0575700
7	2823	23440709	23480747	3	Os07g0579100,Os07g0580200,Os07g0580300
7	1517	23491677	23500287	3	Os07g0580700,Os07g0580733,Os07g0580766
7	279	23624364	23641750	2	Os07g0583300,Os07g0583500
7	24	23814222	23824129	2	Os07g0586100,Os07g0586200
7	26	23973340	23981251	2	Os07g0588600,Os07g0588700
7	37	24515344	24527995	2	Os07g0601000,Os07g0601100
7	37	24559575	24578091	3	Os07g0601900,Os07g0602000,Os07g0602050
7	754	24751787	24758207	2	Os07g0604300,Os07g0604400
7	1405	24759625	24762385	2	Os07g0604500,Os07g0604550
7	1129	24765682	24769065	2	Os07g0604600,Os07g0604700
7	696	24805571	24810354	2	Os07g0605350,Os07g0605400
7	567	25039237	25048382	2	Os07g0608800,Os07g0608900
7	1066	25156916	25188788	3	Os07g0611200,Os07g0611400,Os07g0611500
7	91	25446542	25470146	2	Os07g0617100,Os07g0617500
7	7	25572038	25585758	2	Os07g0619200,Os07g0619400
7	147	25884418	25915298	4	Os07g0624900,Os07g0625400,Os07g0625500,Os07g0625600
7	1	26052222	26062993	2	Os07g0628700,Os07g0628900
7	643	26127624	26142921	2	Os07g0629900,Os07g0630400
7	43	26367250	26384642	3	Os07g0635200,Os07g0635300,Os07g0635500
7	4141	26548836	26552939	2	Os07g0638300,Os07g0638400
7	11	26615493	26618069	2	Os07g0639400,Os07g0639500
7	47	26780049	26792040	3	Os07g0643000,Os07g0643100,Os07g0643400
7	2204	26852741	26881843	2	Os07g0644700,Os07g0644900
7	160	27117447	27137858	2	Os07g0648900,Os07g0649100
7	160	27172211	27183933	2	Os07g0650100,Os07g0650200
7	160	27319435	27423642	4	Os07g0651600,Os07g0651800,Os07g0653000,Os07g0653050
7	160	27490581	27507177	2	Os07g0654450,Os07g0654700
7	160	27512362	27533378	2	Os07g0654900,Os07g0655201
7	1915	27628327	27633075	2	Os07g0656600,Os07g0656700
7	108	27991215	27997226	2	Os07g0663500,Os07g0663600
7	108	28004961	28021694	3	Os07g0663800,Os07g0663900,Os07g0664000
7	108	28043196	28074868	7	Os07g0664150,Os07g0664200,Os07g0664400,Os07g0664500,Os07g0664600,Os07g0664900,Os07g0665000
7	309	28078653	28109515	2	Os07g0665300,Os07g0665700
7	614	28339687	28345391	2	Os07g0670200,Os07g0670300
7	1894	28531925	28535327	2	Os07g0674400,Os07g0674500
7	11	28660188	28680010	4	Os07g0676900,Os07g0677100,Os07g0677200,Os07g0677300
7	11	28684142	28692640	3	Os07g0677400,Os07g0677500,Os07g0677600
7	7	28710749	28729527	2	Os07g0678300,Os07g0678600
7	568	28993024	29009943	3	Os07g0683600,Os07g0683900,Os07g0684000
7	311	29271588	29291615	2	Os07g0688800,Os07g0689150
8	6	293917	304040	3	Os08g0105600,Os08g0105700,Os08g0105800
8	12	375391	383986	2	Os08g0107700,Os08g0107800
8	416	594453	634197	3	Os08g0111300,Os08g0111500,Os08g0111800
8	1832	956604	964531	2	Os08g0117200,Os08g0117300
8	46	1039566	1046017	2	Os08g0118500,Os08g0118800
8	989	1148943	1156250	2	Os08g0120900,Os08g0121275
8	2560	1254648	1280804	2	Os08g0122900,Os08g0123101
8	1	1301947	1313271	2	Os08g0123900,Os08g0124000
8	4384	1403611	1450498	2	Os08g0125006,Os08g0125059
8	187	1510719	1517559	2	Os08g0126000,Os08g0126100
8	20	1628504	1635537	2	Os08g0128700,Os08g0128900
8	20	1645265	1649032	2	Os08g0129300,Os08g0129400
8	85	1793422	1801269	2	Os08g0132000,Os08g0132100
8	450	2063215	2067718	2	Os08g0136700,Os08g0136800
8	31	2129613	2148847	5	Os08g0137800,Os08g0137900,Os08g0138100,Os08g0138200,Os08g0138400
8	865	2256007	2270472	2	Os08g0140300,Os08g0140500
8	85	2280575	2293615	3	Os08g0140600,Os08g0140700,Os08g0141000
8	2828	2344052	2374447	3	Os08g0142500,Os08g0142900,Os08g0143150
8	196	2576587	2584496	2	Os08g0145600,Os08g0146001
8	95	2854800	2857610	2	Os08g0149800,Os08g0149850
8	21	2889065	2912538	2	Os08g0150200,Os08g0150600
8	67	2984748	2998457	3	Os08g0151900,Os08g0152000,Os08g0152100
8	39	3113598	3117296	2	Os08g0154200,Os08g0154225
8	217	3408278	3417216	3	Os08g0158200,Os08g0158300,Os08g0158400
8	351	3753613	3760828	2	Os08g0163900,Os08g0164000
8	158	3961276	3988789	3	Os08g0167800,Os08g0168000,Os08g0168400
8	10	4105460	4115417	2	Os08g0170100,Os08g0170200
8	10	4128336	4149998	3	Os08g0170500,Os08g0170700,Os08g0170800
8	9	4175878	4178512	2	Os08g0171100,Os08g0171216
8	2755	4391050	4417245	2	Os08g0175300,Os08g0175600
8	1	4630538	4636456	2	Os08g0179000,Os08g0179150
8	52	5186875	5265340	11	Os08g0188900,Os08g0189100,Os08g0189200,Os08g0189300,Os08g0189400,Os08g0189500,Os08g0189600,Os08g0189700,Os08g0189850,Os08g0189900,Os08g0190100
8	192	5441457	5460486	4	Os08g0193200,Os08g0193300,Os08g0193500,Os08g0193600
8	192	5474996	5519259	3	Os08g0193900,Os08g0194000,Os08g0194350
8	192	5572031	5587025	3	Os08g0195800,Os08g0195900,Os08g0196200
8	21	5602622	5612337	2	Os08g0196900,Os08g0197000
8	21	5613578	5621553	2	Os08g0197050,Os08g0197100
8	21	5628896	5643201	3	Os08g0197300,Os08g0197400,Os08g0197500
8	21	5652681	5659464	2	Os08g0197800,Os08g0197900
8	50	5663578	5676449	2	Os08g0198000,Os08g0198100
8	21	5720470	5729681	2	Os08g0199000,Os08g0199100
8	1	5878083	5894289	2	Os08g0201500,Os08g0201700
8	908	6226356	6234131	2	Os08g0206700,Os08g0206800
8	1130	7165471	7205848	2	Os08g0218700,Os08g0219100
8	1130	7410180	7452016	2	Os08g0222100,Os08g0222800
8	20	7693777	7699299	2	Os08g0226000,Os08g0226100
8	20	7740247	7778955	5	Os08g0226800,Os08g0227100,Os08g0227200,Os08g0227400,Os08g0227500
8	1943	7919850	7944303	2	Os08g0230100,Os08g0230200
8	10	8230111	8236739	2	Os08g0235600,Os08g0235651
8	352	8394276	8420579	3	Os08g0238200,Os08g0238500,Os08g0238600
8	121	8464913	8475589	2	Os08g0239900,Os08g0240000
8	83	8479583	8495316	3	Os08g0240200,Os08g0240500,Os08g0240566
8	2	9001801	9020228	2	Os08g0247600,Os08g0247700
8	59	9795807	9828471	2	Os08g0260800,Os08g0261000
8	71	9921522	9960475	2	Os08g0262500,Os08g0263000
8	2832	10287058	10295050	3	Os08g0269500,Os08g0269600,Os08g0269700
8	55	11158562	11246472	6	Os08g0283000,Os08g0283300,Os08g0283600,Os08g0283900,Os08g0284200,Os08g0284500
8	4476	11321679	11375591	2	Os08g0286500,Os08g0287200
8	18	11956662	11981929	2	Os08g0296600,Os08g0296700
8	53	12272625	12285894	2	Os08g0299600,Os08g0299700
8	701	15094723	15130489	3	Os08g0337001,Os08g0337100,Os08g0337300
8	34	15695538	15716161	2	Os08g0346400,Os08g0346500
8	1967	16043704	16065718	2	Os08g0351700,Os08g0352100
8	205	16307677	16333676	3	Os08g0356500,Os08g0356700,Os08g0356800
8	777	16513780	16520083	2	Os08g0359100,Os08g0359200
8	1	16919056	16941786	2	Os08g0365500,Os08g0365800
8	1265	17228974	17351892	3	Os08g0369800,Os08g0371200,Os08g0371608
8	1	17558610	17560192	2	Os08g0374600,Os08g0374701
8	147	17617874	17625942	2	Os08g0375500,Os08g0375700
8	470	17663617	17666521	2	Os08g0376500,Os08g0376550
8	275	18027778	18031385	2	Os08g0382800,Os08g0383250
8	1956	18371708	18407618	2	Os08g0388900,Os08g0389300
8	16	18568971	18583904	2	Os08g0392100,Os08g0392300
8	771	18960126	19007607	3	Os08g0398000,Os08g0398300,Os08g0398350
8	145	19071029	19089497	2	Os08g0400000,Os08g0400200
8	1726	19304751	19310989	2	Os08g0404200,Os08g0404300
8	1933	19314778	19318218	2	Os08g0404350,Os08g0404400
8	377	19325204	19341332	3	Os08g0404500,Os08g0404700,Os08g0404900
8	20	19436058	19442644	2	Os08g0406500,Os08g0406600
8	911	19745573	19748835	2	Os08g0412700,Os08g0412800
8	911	19762998	19790341	5	Os08g0413100,Os08g0413200,Os08g0413500,Os08g0413850,Os08g0414000
8	949	19950692	19956227	2	Os08g0417000,Os08g0417100
8	447	20283075	20352478	3	Os08g0423500,Os08g0423600,Os08g0424100
8	1091	20997277	20997816	2	Os08g0433000,Os08g0433050
8	260	21205488	21208570	2	Os08g0436400,Os08g0436500
8	258	21280711	21309069	2	Os08g0438100,Os08g0438400
8	549	22003703	22011866	2	Os08g0450700,Os08g0450800
8	1341	22041477	22093734	3	Os08g0451400,Os08g0451500,Os08g0451700
8	4486	22408403	22415023	2	Os08g0457100,Os08g0457300
8	52	22553089	22559044	2	Os08g0459700,Os08g0460000
8	397	22624404	22670001	7	Os08g0460700,Os08g0460800,Os08g0460900,Os08g0461000,Os08g0461100,Os08g0461300,Os08g0461400
8	397	22670567	22679145	2	Os08g0461700,Os08g0461800
8	910	22711339	22716410	2	Os08g0462800,Os08g0462900
8	447	23117162	23151464	2	Os08g0470200,Os08g0470700
8	47	23403049	23420164	4	Os08g0474866,Os08g0475000,Os08g0475100,Os08g0475400
8	470	23491893	23548630	3	Os08g0476900,Os08g0477100,Os08g0477500
8	1824	24005383	24020655	2	Os08g0485600,Os08g0485700
8	5	24158664	24169178	2	Os08g0488800,Os08g0489100
