chromosome	family	start	end	size	genes
5	920	3361187	3438233	4	Os05g0157500,Os05g0157600,Os05g0158200,Os05g0158400
5	292	3492717	3507407	3	Os05g0159200,Os05g0159300,Os05g0159500
5	2209	3607502	3640497	3	Os05g0161200,Os05g0161500,Os05g0161800
5	36	3878200	3959179	2	Os05g0165900,Os05g0166300
5	36	3970970	3982992	2	Os05g0166600,Os05g0166900
5	2736	4076007	4094599	2	Os05g0167600,Os05g0168200
5	2818	4312572	4331343	3	Os05g0172100,Os05g0172400,Os05g0172500
5	2688	4613625	4623045	2	Os05g0177100,Os05g0177400
5	3169	4895311	4927411	2	Os05g0181300,Os05g0181700
5	888	5025091	5027440	2	Os05g0183200,Os05g0183300
5	439	5150298	5189754	2	Os05g0184500,Os05g0184901
5	440	5472720	5654777	7	Os05g0189300,Os05g0189900,Os05g0190300,Os05g0190500,Os05g0191500,Os05g0191700,Os05g0192100
5	4988	5678183	5747866	2	Os05g0192500,Os05g0193700
5	919	6046098	6060278	2	Os05g0197900,Os05g0198100
5	980	6539979	6544643	2	Os05g0205000,Os05g0205050
5	4997	6576138	6582888	2	Os05g0206000,Os05g0206100
5	77	6824564	6842591	2	Os05g0210100,Os05g0210400
5	52	6982119	7005454	3	Os05g0212600,Os05g0212900,Os05g0213100
5	921	6991555	7005122	2	Os05g0213000,Os05g0213150
5	249	7134027	7137684	2	Os05g0215000,Os05g0215066
5	249	7249980	7257163	2	Os05g0217700,Os05g0217800
5	4610	7552500	7559206	2	Os05g0223200,Os05g0223300
5	1723	7634230	7648191	2	Os05g0224800,Os05g0224900
5	1822	7685383	7748227	4	Os05g0225800,Os05g0226000,Os05g0226900,Os05g0227600
5	1083	8689448	8704009	3	Os05g0243100,Os05g0243200,Os05g0243300
5	72	8902501	8982953	3	Os05g0247100,Os05g0247800,Os05g0248200
5	698	9103140	9137621	3	Os05g0249800,Os05g0250000,Os05g0250200
5	906	9144599	9154993	2	Os05g0250600,Os05g0250700
5	5005	9217013	9229546	2	Os05g0251900,Os05g0252000
5	16	9461682	10246527	6	Os05g0256100,Os05g0256500,Os05g0257100,Os05g0258400,Os05g0261700,Os05g0263100
5	5009	10653770	10662940	2	Os05g0267732,Os05g0267766
5	20	11393115	11419481	2	Os05g0276500,Os05g0277000
5	111	11393416	11419200	2	Os05g0276750,Os05g0277100
5	91	14716606	14735830	2	Os05g0317700,Os05g0317900
5	91	14784692	14798481	2	Os05g0318600,Os05g0318700
5	2836	15084916	15125827	2	Os05g0325200,Os05g0326400
5	28	15266307	15465048	14	Os05g0328333,Os05g0328466,Os05g0328632,Os05g0328800,Os05g0328901,Os05g0329001,Os05g0329100,Os05g0329300,Os05g0329350,Os05g0329400,Os05g0329700,Os05g0329200,Os05g0330150,Os05g0330600
5	28	15502435	15530854	4	Os05g0331366,Os05g0331532,Os05g0331800,Os05g0332000
5	449	15617635	15638517	3	Os05g0333500,Os05g0334000,Os05g0334400
5	1037	15709038	15729123	2	Os05g0335800,Os05g0336200
5	1741	16046996	16059130	2	Os05g0342000,Os05g0342100
5	5039	17305652	17316697	2	Os05g0362300,Os05g0362500
5	251	17530348	17621339	6	Os05g0365600,Os05g0365700,Os05g0366000,Os05g0366200,Os05g0366600,Os05g0366800
5	581	17821376	17843173	2	Os05g0370700,Os05g0370900
5	273	19409584	19423234	2	Os05g0399100,Os05g0399200
5	191	19426767	19447487	3	Os05g0399300,Os05g0399400,Os05g0399700
5	273	19465133	19475222	2	Os05g0400100,Os05g0400200
5	1827	19631965	19647395	4	Os05g0402900,Os05g0403000,Os05g0403100,Os05g0403300
5	5046	19702828	19707432	2	Os05g0404600,Os05g0404700
5	4504	19742292	19758913	2	Os05g0405500,Os05g0405600
5	2441	20045545	20087018	2	Os05g0410601,Os05g0410750
5	1038	20086443	20101168	3	Os05g0410800,Os05g0410900,Os05g0411100
5	1629	20267977	20278478	2	Os05g0414400,Os05g0414501
5	397	20325340	20381121	3	Os05g0415800,Os05g0415900,Os05g0416400
5	418	21240878	21312499	8	Os05g0433400,Os05g0433500,Os05g0433600,Os05g0433800,Os05g0434600,Os05g0434800,Os05g0435100,Os05g0435300
5	2	21404691	21409032	2	Os05g0437050,Os05g0437100
5	2844	21561375	21570913	3	Os05g0440250,Os05g0440300,Os05g0440632
5	5022	21750821	21760742	2	Os05g0444300,Os05g0444500
5	988	21886293	21896812	2	Os05g0446550,Os05g0446600
5	818	22407153	22413263	2	Os05g0456200,Os05g0456300
5	132	22499463	22536087	3	Os05g0458300,Os05g0458500,Os05g0458600
5	15	22638486	22649036	2	Os05g0460900,Os05g0461200
5	1447	22706591	22713882	2	Os05g0462301,Os05g0462400
5	253	22736693	22744188	2	Os05g0462700,Os05g0462900
5	5062	22759059	22766078	2	Os05g0463400,Os05g0463500
5	2845	22826374	22828938	2	Os05g0464550,Os05g0465000
5	2827	22970168	22982154	3	Os05g0467900,Os05g0468100,Os05g0468200
5	724	23058815	23068193	2	Os05g0469600,Os05g0469800
5	5063	23058961	23067934	2	Os05g0469701,Os05g0469812
5	208	23201237	23218934	2	Os05g0472400,Os05g0472700
5	14	23430891	23441813	2	Os05g0476350,Os05g0476466
5	357	23529423	23551282	3	Os05g0478400,Os05g0478700,Os05g0478800
5	2848	23801399	23822092	2	Os05g0484000,Os05g0484700
5	229	23958685	23979669	2	Os05g0487100,Os05g0487300
5	1096	24383180	24387337	2	Os05g0496400,Os05g0496500
5	2	24427953	24445186	2	Os05g0497200,Os05g0497300
5	1622	24594918	24619054	4	Os05g0499600,Os05g0499800,Os05g0500000,Os05g0500200
5	77	25022159	25038954	4	Os05g0506450,Os05g0506500,Os05g0506600,Os05g0506800
5	694	25564517	25570887	2	Os05g0515500,Os05g0515600
5	106	26113277	26167449	10	Os05g0524500,Os05g0524550,Os05g0524600,Os05g0524732,Os05g0524800,Os05g0525000,Os05g0525400,Os05g0525501,Os05g0525600,Os05g0525800
5	939	26132912	26147537	2	Os05g0524900,Os05g0525200
5	851	26153505	26167410	2	Os05g0525701,Os05g0525850
5	54	26192929	26237122	9	Os05g0526800,Os05g0526900,Os05g0527000,Os05g0527100,Os05g0527200,Os05g0527600,Os05g0527700,Os05g0527800,Os05g0527900
5	86	26366391	26369016	2	Os05g0531000,Os05g0531100
5	2278	26389270	26410394	2	Os05g0531800,Os05g0532300
5	163	26468197	26477242	3	Os05g0533301,Os05g0533400,Os05g0533450
5	167	26685979	26705017	2	Os05g0537200,Os05g0537300
5	2123	26776769	26793638	2	Os05g0539150,Os05g0539300
5	5086	26940318	26945786	2	Os05g0542800,Os05g0542900
5	381	27068628	27077365	2	Os05g0545300,Os05g0545400
5	160	27207752	27217567	2	Os05g0548300,Os05g0548500
5	2851	27261643	27286581	2	Os05g0549300,Os05g0549500
5	171	27330717	27346293	2	Os05g0550300,Os05g0550600
5	1299	27403242	27414193	2	Os05g0551350,Os05g0551500
5	5094	27584773	27598783	2	Os05g0554800,Os05g0555000
5	214	27733895	27749525	2	Os05g0557600,Os05g0557700
5	1175	27775466	27791094	2	Os05g0558101,Os05g0558501
5	2382	28005260	28010606	2	Os05g0563050,Os05g0563100
5	555	28047385	28052859	2	Os05g0563550,Os05g0563600
5	2626	28258432	28269370	2	Os05g0567700,Os05g0567800
5	550	28473720	28481216	2	Os05g0571300,Os05g0571400
5	306	28597575	28603266	2	Os05g0574000,Os05g0574100
5	1057	28597581	28603203	2	Os05g0573950,Os05g0574200
5	5101	28767438	28779841	2	Os05g0577800,Os05g0577900
5	279	28845110	28850435	2	Os05g0579600,Os05g0579700
5	742	28995973	29005828	3	Os05g0582500,Os05g0582600,Os05g0582800
5	1418	29022434	29032772	2	Os05g0583100,Os05g0583200
5	358	29329185	29333125	2	Os05g0588850,Os05g0588900
5	34	29625036	29638221	2	Os05g0595000,Os05g0595200
6	2205	38340	42548	2	Os06g0100550,Os06g0100700
6	593	543057	550375	2	Os06g0109200,Os06g0109300
6	100	725044	747628	2	Os06g0112800,Os06g0113150
6	1886	1187781	1199548	2	Os06g0122800,Os06g0122600
6	5122	1341610	1358953	2	Os06g0124900,Os06g0125132
6	308	1365218	1375401	2	Os06g0125400,Os06g0125500
6	1794	1780570	1785802	3	Os06g0133300,Os06g0133400,Os06g0133500
6	2864	1844991	1861053	3	Os06g0134400,Os06g0134466,Os06g0134500
6	70	2043908	2062223	2	Os06g0138700,Os06g0139000
6	5130	2050318	2065510	2	Os06g0138900,Os06g0139150
6	2850	2106719	2116561	2	Os06g0140200,Os06g0140300
6	246	2123595	2139091	2	Os06g0140400,Os06g0140700
6	503	2170963	2181114	3	Os06g0141400,Os06g0141600,Os06g0141700
6	503	2199361	2213482	4	Os06g0142200,Os06g0142300,Os06g0142350,Os06g0142400
6	759	2380595	2396562	4	Os06g0145200,Os06g0145300,Os06g0145400,Os06g0145600
6	156	2449205	2498202	7	Os06g0146800,Os06g0147000,Os06g0147100,Os06g0147250,Os06g0147300,Os06g0147400,Os06g0147600
6	1090	2518212	2534590	4	Os06g0148300,Os06g0148500,Os06g0148600,Os06g0148700
6	199	2574179	2581720	2	Os06g0149700,Os06g0149900
6	5131	2592555	2635209	2	Os06g0150500,Os06g0151025
6	5132	2592800	2635234	2	Os06g0150600,Os06g0151100
6	5134	2699910	2709709	2	Os06g0152300,Os06g0152400
6	226	2893694	2900606	2	Os06g0156600,Os06g0156700
6	74	2926823	2942452	2	Os06g0157500,Os06g0157700
6	5135	2973685	2984308	2	Os06g0158300,Os06g0158400
6	178	3055212	3057961	2	Os06g0160001,Os06g0160100
6	278	4008139	4013536	2	Os06g0181100,Os06g0181200
6	5148	4286708	4303137	2	Os06g0185300,Os06g0185500
6	5150	4329666	4334810	2	Os06g0186000,Os06g0186100
6	883	4472352	4492233	3	Os06g0188600,Os06g0188700,Os06g0188800
6	883	4587987	4597945	2	Os06g0190700,Os06g0190800
6	2521	4616608	4625199	2	Os06g0191300,Os06g0191500
6	99	4631049	4635469	2	Os06g0191700,Os06g0191800
6	1201	4933950	4953580	3	Os06g0196900,Os06g0197550,Os06g0197575
6	2872	5002456	5008055	2	Os06g0198500,Os06g0198600
6	1832	5102389	5144534	4	Os06g0201000,Os06g0201200,Os06g0201500,Os06g0202100
6	314	5208882	5217872	2	Os06g0203200,Os06g0203400
6	250	5499342	5502369	2	Os06g0207966,Os06g0208100
6	402	5701639	5734054	5	Os06g0211600,Os06g0212100,Os06g0212300,Os06g0212400,Os06g0212500
6	5164	5835610	5838622	2	Os06g0214800,Os06g0214850
6	5165	5862286	5876409	2	Os06g0215300,Os06g0215400
6	235	5878574	5919685	6	Os06g0215500,Os06g0215600,Os06g0215900,Os06g0216000,Os06g0216200,Os06g0216300
6	1399	5878825	5886026	2	Os06g0215533,Os06g0215750
6	410	6177896	6200510	4	Os06g0219900,Os06g0220000,Os06g0220200,Os06g0220300
6	1262	6452927	6473672	4	Os06g0224400,Os06g0224500,Os06g0224650,Os06g0224900
6	49	6682437	6695063	2	Os06g0228600,Os06g0228800
6	2121	6995343	7008330	3	Os06g0234300,Os06g0234400,Os06g0234600
6	474	7019819	7045626	5	Os06g0234800,Os06g0234900,Os06g0235000,Os06g0235100,Os06g0235200
6	992	7181620	7188076	2	Os06g0238000,Os06g0238200
6	5171	7231572	7250998	2	Os06g0239300,Os06g0239500
6	142	7341809	7482194	6	Os06g0241400,Os06g0242000,Os06g0242700,Os06g0242900,Os06g0243801,Os06g0244000
6	1195	7722728	7763803	2	Os06g0248600,Os06g0249350
6	879	7983973	8014834	3	Os06g0254300,Os06g0254600,Os06g0254700
6	592	8913931	8939018	3	Os06g0267900,Os06g0268050,Os06g0268500
6	247	9196450	9223357	4	Os06g0272700,Os06g0272800,Os06g0272850,Os06g0273200
6	46	9289326	9323826	2	Os06g0274300,Os06g0274500
6	281	9870664	9998385	3	Os06g0282000,Os06g0282400,Os06g0283100
6	1833	10184016	10280577	2	Os06g0285900,Os06g0286146
6	696	10375846	10441907	5	Os06g0286500,Os06g0286700,Os06g0287000,Os06g0287200,Os06g0287500
6	2388	10479285	10589935	3	Os06g0288300,Os06g0289200,Os06g0289900
6	2877	10711028	10742348	3	Os06g0291800,Os06g0292100,Os06g0292400
6	189	10758256	10834565	5	Os06g0293100,Os06g0293500,Os06g0294000,Os06g0294200,Os06g0294400
6	189	10871810	10889581	2	Os06g0295000,Os06g0295300
6	189	10932274	10960700	2	Os06g0296100,Os06g0296700
6	5177	10958499	10976091	2	Os06g0296750,Os06g0296967
6	493	11103008	11181358	6	Os06g0298700,Os06g0299100,Os06g0299200,Os06g0299300,Os06g0300000,Os06g0300200
6	1757	11744988	11789081	2	Os06g0309400,Os06g0310200
6	5180	11752670	11796067	2	Os06g0309550,Os06g0310350
6	1263	12082449	12145414	3	Os06g0314600,Os06g0315000,Os06g0315300
6	1834	12212221	12281401	4	Os06g0316300,Os06g0316800,Os06g0317100,Os06g0317200
6	5181	12287597	12298980	2	Os06g0317400,Os06g0317600
6	2803	12572595	12606640	2	Os06g0322400,Os06g0323100
6	1669	12655602	12659105	2	Os06g0324150,Os06g0324300
6	123	12679375	12694849	2	Os06g0324800,Os06g0325200
6	309	12679380	12694834	2	Os06g0324601,Os06g0325350
6	71	13386533	13390271	2	Os06g0335975,Os06g0335900
6	1251	13476487	13501580	2	Os06g0338200,Os06g0338700
6	2074	13886690	13889644	2	Os06g0346100,Os06g0346201
6	5193	16649553	16683024	2	Os06g0486800,Os06g0486900
6	373	17044755	17056375	2	Os06g0492800,Os06g0492900
6	165	17194074	17269670	3	Os06g0494400,Os06g0495100,Os06g0495500
6	17	17426721	17428339	2	Os06g0497200,Os06g0497350
6	322	17847225	17848113	2	Os06g0503850,Os06g0503800
6	5196	18065964	18072890	2	Os06g0507100,Os06g0507200
6	2372	18079011	18086698	2	Os06g0507300,Os06g0507400
6	925	18524688	18774239	6	Os06g0513050,Os06g0513781,Os06g0513862,Os06g0513943,Os06g0514100,Os06g0514800
6	999	19020391	19107176	2	Os06g0519400,Os06g0520600
6	13	19194458	19272675	6	Os06g0521200,Os06g0521400,Os06g0521500,Os06g0521900,Os06g0522100,Os06g0522300
6	174	19503056	19511234	2	Os06g0526400,Os06g0526466
6	305	19527051	19541910	2	Os06g0526700,Os06g0526800
6	1151	19544600	19562846	2	Os06g0527100,Os06g0527300
6	5200	19552055	19571368	2	Os06g0527201,Os06g0527500
6	174	19583323	19606116	2	Os06g0527800,Os06g0528300
6	226	19839394	19870004	2	Os06g0531600,Os06g0531900
6	768	19950545	19973562	2	Os06g0533700,Os06g0534200
6	1	19999929	20034343	5	Os06g0534500,Os06g0534800,Os06g0534900,Os06g0534950,Os06g0535200
6	1	20051303	20089203	3	Os06g0535400,Os06g0535900,Os06g0536100
6	1	20099870	20144666	4	Os06g0536600,Os06g0537300,Os06g0537500,Os06g0537600
6	1611	20270644	20282939	2	Os06g0539801,Os06g0539975
6	1	20280677	20287273	2	Os06g0540050,Os06g0540200
6	5206	20418676	20424059	2	Os06g0542600,Os06g0542701
6	780	20581980	20622856	3	Os06g0545200,Os06g0545400,Os06g0545800
6	2345	20592130	20622700	2	Os06g0545601,Os06g0545825
6	13	20676206	20706934	3	Os06g0546500,Os06g0547100,Os06g0547400
6	236	20735880	20752955	2	Os06g0548100,Os06g0548200
6	1607	20736058	20752891	2	Os06g0548150,Os06g0548350
6	236	20767656	20786120	2	Os06g0548800,Os06g0549300
6	926	20768084	20809842	3	Os06g0549050,Os06g0549337,Os06g0549525
6	236	20808194	20814107	2	Os06g0549600,Os06g0549633
6	649	21255242	21274683	2	Os06g0557100,Os06g0557400
6	477	21343410	21350292	2	Os06g0558700,Os06g0558766
6	199	21697800	21733637	3	Os06g0564400,Os06g0564500,Os06g0564700
6	927	21982654	22095900	6	Os06g0568600,Os06g0569500,Os06g0569900,Os06g0570100,Os06g0570566,Os06g0570600
6	5208	22281790	22295245	2	Os06g0574332,Os06g0574400
6	275	22332680	22354757	2	Os06g0575000,Os06g0575400
6	502	22821117	22826416	2	Os06g0583900,Os06g0584000
6	90	22863057	22962173	3	Os06g0585950,Os06g0585982,Os06g0586150
6	90	22992411	23097578	4	Os06g0587000,Os06g0587200,Os06g0587900,Os06g0588800
6	2871	23196356	23206070	2	Os06g0590700,Os06g0590800
6	5210	23227138	23233439	2	Os06g0591200,Os06g0591400
6	732	23310215	23335030	2	Os06g0593200,Os06g0593800
6	435	23908918	23932370	3	Os06g0604200,Os06g0604300,Os06g0604400
6	1370	24494908	24504664	2	Os06g0612900,Os06g0613000
6	396	25073667	25090086	2	Os06g0623300,Os06g0623600
6	17	26022267	26038156	2	Os06g0639800,Os06g0640100
6	164	26064727	26074020	2	Os06g0640599,Os06g0640933
6	17	26086429	26105547	4	Os06g0641200,Os06g0641500,Os06g0641600,Os06g0641800
6	1555	26105242	26139319	3	Os06g0641866,Os06g0641932,Os06g0642250
6	17	26137029	26161425	4	Os06g0642200,Os06g0642300,Os06g0642500,Os06g0642600
6	486	26650225	26659231	2	Os06g0651000,Os06g0651100
6	5219	26698962	26709559	2	Os06g0652300,Os06g0652400
6	26	27025487	27048052	2	Os06g0657500,Os06g0658000
6	129	27303683	27334013	7	Os06g0662225,Os06g0662300,Os06g0662500,Os06g0662600,Os06g0662700,Os06g0662850,Os06g0662900
6	10	27456955	27463014	2	Os06g0664800,Os06g0664900
6	5221	27782932	27798501	2	Os06g0670400,Os06g0670500
6	5222	27923541	27956675	2	Os06g0672700,Os06g0673300
6	1297	28045479	28058005	2	Os06g0675700,Os06g0675900
6	1454	28547607	28557909	2	Os06g0684900,Os06g0685200
6	929	28707334	28721585	2	Os06g0688200,Os06g0688300
6	1580	28867535	28901943	4	Os06g0692100,Os06g0692300,Os06g0692500,Os06g0692600
6	5015	28954620	28960418	2	Os06g0693500,Os06g0693600
6	298	29021739	29054304	4	Os06g0695200,Os06g0695300,Os06g0695400,Os06g0695500
6	5226	29022609	29027856	2	Os06g0695001,Os06g0695350
6	71	29133106	29157883	4	Os06g0696400,Os06g0696500,Os06g0696600,Os06g0697000
6	2096	29180264	29186298	2	Os06g0697500,Os06g0697600
6	2067	29534805	29541203	2	Os06g0701600,Os06g0701700
6	104	29577788	29581194	2	Os06g0701900,Os06g0702000
6	1168	29814603	29841264	4	Os06g0705600,Os06g0705700,Os06g0706100,Os06g0706400
6	461	29815928	29826498	2	Os06g0705651,Os06g0705901
6	301	29897280	29945620	5	Os06g0707350,Os06g0707400,Os06g0707700,Os06g0707733,Os06g0707800
6	159	29971111	29976322	2	Os06g0708400,Os06g0708500
6	2887	29987774	29996120	2	Os06g0708832,Os06g0709000
6	778	30828273	30839951	2	Os06g0725100,Os06g0725200
6	1664	30855251	30866895	2	Os06g0725500,Os06g0725700
6	191	30887215	30892050	2	Os06g0726100,Os06g0726200
6	631	30957478	30981070	3	Os06g0727600,Os06g0727700,Os06g0727800
6	100	31033456	31048514	2	Os06g0728800,Os06g0728902
7	2901	383519	385171	2	Os07g0106900,Os07g0107100
7	1162	451796	460218	2	Os07g0108400,Os07g0108500
7	582	664983	687222	4	Os07g0111700,Os07g0111900,Os07g0112000,Os07g0112100
7	5248	689982	694906	2	Os07g0112300,Os07g0112400
7	163	919575	968685	9	Os07g0116800,Os07g0116900,Os07g0117000,Os07g0117200,Os07g0117350,Os07g0117400,Os07g0117600,Os07g0117800,Os07g0118000
7	109	972942	976749	2	Os07g0118200,Os07g0118250
7	787	1006844	1014985	2	Os07g0118800,Os07g0118900
7	109	1067127	1095776	6	Os07g0119800,Os07g0120000,Os07g0120100,Os07g0120300,Os07g0120500,Os07g0120650
7	2744	1082889	1089210	2	Os07g0120200,Os07g0120400
7	533	1105853	1116298	3	Os07g0120900,Os07g0121000,Os07g0121100
7	5251	1143552	1155205	2	Os07g0121800,Os07g0122100
7	533	1150138	1162675	3	Os07g0122000,Os07g0122200,Os07g0122300
7	34	1319034	1524512	15	Os07g0124900,Os07g0125000,Os07g0125201,Os07g0125500,Os07g0125600,Os07g0126100,Os07g0126301,Os07g0126401,Os07g0126500,Os07g0127500,Os07g0127600,Os07g0127700,Os07g0128800,Os07g0129200,Os07g0129300
7	19	1575296	1605316	5	Os07g0129800,Os07g0129900,Os07g0130100,Os07g0130200,Os07g0130400
7	1157	1606097	1628731	2	Os07g0130500,Os07g0131001
7	19	1640079	1668002	2	Os07g0131375,Os07g0131500
7	19	1743475	1756075	2	Os07g0133000,Os07g0133100
7	1843	1912083	1930430	2	Os07g0136300,Os07g0136500
7	1843	1969774	1987785	2	Os07g0137200,Os07g0137600
7	691	2176824	2184996	4	Os07g0142200,Os07g0142300,Os07g0142500,Os07g0142600
7	5253	2193809	2201392	2	Os07g0142900,Os07g0143000
7	2904	2369190	2390872	2	Os07g0146300,Os07g0146700
7	2905	2454338	2458136	2	Os07g0147500,Os07g0147550
7	5255	2721785	2730142	2	Os07g0151800,Os07g0151900
7	432	3332889	3361559	5	Os07g0162400,Os07g0162500,Os07g0162600,Os07g0162700,Os07g0162900
7	857	3711848	3717589	2	Os07g0170000,Os07g0170049
7	1241	3872177	3900061	3	Os07g0173501,Os07g0173700,Os07g0174200
7	909	3947968	3951180	2	Os07g0174900,Os07g0175000
7	689	4087454	4092086	2	Os07g0177200,Os07g0177300
7	751	4143416	4146853	2	Os07g0178700,Os07g0178800
7	2840	4219935	4230082	2	Os07g0180100,Os07g0180300
7	808	4401187	4434430	5	Os07g0183050,Os07g0183100,Os07g0183200,Os07g0183350,Os07g0183700
7	1247	4773059	4776611	2	Os07g0189700,Os07g0189800
7	57	5003872	5011125	2	Os07g0192700,Os07g0192800
7	2347	5263397	5293886	2	Os07g0197300,Os07g0197500
7	885	5463119	5498989	4	Os07g0201300,Os07g0201500,Os07g0201800,Os07g0202000
7	28	5736877	5742488	2	Os07g0206400,Os07g0206500
7	1532	5812564	5824346	2	Os07g0207800,Os07g0208100
7	5269	5976882	6020652	2	Os07g0210100,Os07g0211000
7	1266	6244163	6276753	4	Os07g0213800,Os07g0214100,Os07g0214300,Os07g0214600
7	5271	6416024	6433104	2	Os07g0216600,Os07g0216700
7	326	6574371	6602659	2	Os07g0218766,Os07g0218832
7	28	6609124	6620931	4	Os07g0219250,Os07g0219300,Os07g0219400,Os07g0220000
7	158	6809283	6825665	2	Os07g0223100,Os07g0223400
7	465	7184023	7209537	3	Os07g0228900,Os07g0229100,Os07g0229200
7	2908	7708310	7711063	2	Os07g0238500,Os07g0238600
7	1079	7815442	7909408	4	Os07g0240600,Os07g0241500,Os07g0241600,Os07g0241700
7	2050	8009180	8025746	2	Os07g0243800,Os07g0244100
7	463	8321651	8335722	3	Os07g0249700,Os07g0249800,Os07g0249900
7	2909	8358588	8407084	3	Os07g0250501,Os07g0250900,Os07g0251200
7	12	8906263	8912002	2	Os07g0257600,Os07g0257800
7	19	9252350	9262830	2	Os07g0262600,Os07g0262800
7	5278	9298577	9357704	2	Os07g0263400,Os07g0264100
7	261	9738390	9821346	2	Os07g0268800,Os07g0269400
7	5282	10142289	10176751	2	Os07g0273600,Os07g0273900
7	904	10223522	10232644	2	Os07g0274400,Os07g0274700
7	1844	10288817	10299495	2	Os07g0275801,Os07g0275901
7	3800	10305762	10354344	2	Os07g0276000,Os07g0277000
7	146	10724596	10767128	5	Os07g0281700,Os07g0281800,Os07g0282300,Os07g0282401,Os07g0282500
7	19	10805327	10813161	2	Os07g0283050,Os07g0283125
7	599	10954093	10994274	4	Os07g0285200,Os07g0285450,Os07g0285700,Os07g0285900
7	2912	11241360	11252469	2	Os07g0290200,Os07g0290500
7	353	11340607	11388213	2	Os07g0292100,Os07g0293000
7	5291	13201188	13224558	2	Os07g0416900,Os07g0417200
7	5292	13354235	13367503	2	Os07g0418600,Os07g0418700
7	99	13382831	13383987	2	Os07g0419000,Os07g0419100
7	930	14106592	14304162	6	Os07g0429600,Os07g0429700,Os07g0430501,Os07g0431160,Os07g0432201,Os07g0432333
7	985	14491561	14502650	2	Os07g0434125,Os07g0434300
7	278	14723111	14731487	2	Os07g0438500,Os07g0438550
7	1808	15280459	15315649	3	Os07g0446600,Os07g0446900,Os07g0447200
7	179	15358960	15409748	4	Os07g0448100,Os07g0448200,Os07g0448400,Os07g0448800
7	666	15369182	15378085	2	Os07g0448300,Os07g0448600
7	2668	15982511	15993925	2	Os07g0458500,Os07g0458700
7	5300	17987904	18051084	2	Os07g0487198,Os07g0488215
7	3	17987936	18051110	2	Os07g0487300,Os07g0488400
7	700	18113479	18126388	2	Os07g0489200,Os07g0489300
7	700	18157770	18205154	2	Os07g0489950,Os07g0490100
7	1375	18460423	18502813	3	Os07g0493800,Os07g0494300,Os07g0494800
7	52	18852472	18875926	2	Os07g0500800,Os07g0501100
7	494	18852588	18875144	2	Os07g0500951,Os07g0501133
7	479	19008024	19062546	5	Os07g0502900,Os07g0503300,Os07g0503500,Os07g0503600,Os07g0503900
7	5306	19067905	19084688	2	Os07g0504200,Os07g0504500
7	479	19454526	19464260	2	Os07g0510400,Os07g0510500
7	539	19491973	19498889	2	Os07g0510833,Os07g0510900
7	832	19827289	19846071	2	Os07g0515700,Os07g0515900
7	5307	19850984	19858195	2	Os07g0516000,Os07g0516050
7	358	19962120	19972069	2	Os07g0517600,Os07g0517800
7	211	19975985	20086610	10	Os07g0517900,Os07g0518100,Os07g0518500,Os07g0519100,Os07g0519300,Os07g0519600,Os07g0519725,Os07g0519800,Os07g0520100,Os07g0520300
7	931	20256757	20312109	5	Os07g0523100,Os07g0523150,Os07g0523300,Os07g0523500,Os07g0523700
7	1821	20277401	20315784	3	Os07g0523400,Os07g0523600,Os07g0523965
7	739	20365632	20395761	2	Os07g0524900,Os07g0525100
7	52	20420138	20506402	3	Os07g0525500,Os07g0525900,Os07g0526400
7	739	20562555	20588166	2	Os07g0527000,Os07g0527300
7	1846	20625092	20654046	3	Os07g0527900,Os07g0528200,Os07g0528400
7	5309	20884733	20901471	2	Os07g0532866,Os07g0532932
7	2918	20900389	20920819	2	Os07g0533000,Os07g0533300
7	635	20999329	21043392	4	Os07g0535100,Os07g0535200,Os07g0535600,Os07g0535700
7	3	21045118	21073720	2	Os07g0535800,Os07g0536300
7	3352	21116379	21122602	2	Os07g0537200,Os07g0537300
7	3	21131097	21178518	8	Os07g0537400,Os07g0537500,Os07g0537600,Os07g0537900,Os07g0538200,Os07g0538300,Os07g0538400,Os07g0538700
7	53	21223272	21282626	4	Os07g0539100,Os07g0539300,Os07g0539400,Os07g0539900
7	3	21333060	21419296	10	Os07g0540500,Os07g0540600,Os07g0540800,Os07g0541000,Os07g0541200,Os07g0541400,Os07g0541500,Os07g0541700,Os07g0541800,Os07g0541900
7	3	21434654	21444823	2	Os07g0542400,Os07g0542600
7	443	21470797	21506607	2	Os07g0543100,Os07g0543300
7	85	21589820	21593557	2	Os07g0545300,Os07g0545400
7	5313	21729270	21751105	2	Os07g0547700,Os07g0548100
7	3	21863109	21883372	2	Os07g0550900,Os07g0551300
7	383	21901505	22019184	6	Os07g0551600,Os07g0551700,Os07g0552400,Os07g0552800,Os07g0553000,Os07g0553400
7	5316	22125276	22130398	2	Os07g0555300,Os07g0555400
7	2923	22231027	22246490	3	Os07g0557100,Os07g0557200,Os07g0557400
7	5317	22304492	22313563	2	Os07g0558200,Os07g0558300
7	263	22339803	22343942	2	Os07g0558900,Os07g0559100
7	5319	22428263	22476365	2	Os07g0561800,Os07g0562400
7	917	22654667	22659266	2	Os07g0565000,Os07g0565100
7	1091	22939113	22991120	3	Os07g0570100,Os07g0570300,Os07g0570500
7	1251	23095971	23100449	2	Os07g0572050,Os07g0572100
7	5321	23213439	23227979	2	Os07g0574200,Os07g0574500
7	19	23278788	23291356	3	Os07g0575600,Os07g0575700,Os07g0575750
7	386	23314373	23327227	2	Os07g0576100,Os07g0576500
